id,data,descricao,aprovacao,ultimaApresentacaoProposicao_idProposicao
2311242-16,2024-11-27,"Aprovado o requerimento nº 4619/2024,do Sr. Acácio Favacho e outros, que solicita urgência (art. 155) para o PL 5367/2023.",1.0,0
2312643-15,2024-11-27,"Aprovado o requerimento nº 4619/2024,do Sr. Acácio Favacho e outros, que solicita urgência (art. 155) para o PL 5367/2023.",1.0,0
2335070-23,2024-11-27,"Aprovado o requerimento nº 4619/2024,do Sr. Acácio Favacho e outros, que solicita urgência (art. 155) para o PL 5367/2023.",1.0,2433514
2359797-14,2024-11-27,"Aprovado o requerimento nº 4619/2024,do Sr. Acácio Favacho e outros, que solicita urgência (art. 155) para o PL 5367/2023.",1.0,0
2361838-17,2024-11-27,"Aprovado o requerimento nº 4619/2024,do Sr. Acácio Favacho e outros, que solicita urgência (art. 155) para o PL 5367/2023.",1.0,0
2466654-16,2024-11-27,"Aprovado o requerimento nº 4619/2024,do Sr. Acácio Favacho e outros, que solicita urgência (art. 155) para o PL 5367/2023.",1.0,0
2376445-16,2024-11-27,"Aprovado o requerimento nº 4619/2024,do Sr. Acácio Favacho e outros, que solicita urgência (art. 155) para o PL 5367/2023.",1.0,0
2376743-15,2024-11-27,"Aprovado o requerimento nº 4619/2024,do Sr. Acácio Favacho e outros, que solicita urgência (art. 155) para o PL 5367/2023.",1.0,0
255291-82,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,2191175
516696-26,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2079269-23,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2159978-20,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2208554-22,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2312643-16,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2359797-15,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2361838-18,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2376445-17,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2220195-16,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2311242-17,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2376743-16,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2401472-17,2024-11-27,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4619/2024.,1.0,0
2466654-17,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 5367/2023, por ter sido aprovado o REQ 4619/2024 que está apensado ao primeiro.",1.0,0
2454452-35,2024-11-27,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0,0
2454452-37,2024-11-27,"Aprovada a Medida Provisória nº 1.254, de 2024.",1.0,0
2454452-39,2024-11-27,Aprovada a Redação Final assinada pelo Dep. Da Vitoria (PP/ES).,1.0,0
2343485-74,2024-11-27,"Aprovado o Substitutivo ao Projeto de Decreto Legislativo nº 466, de 2022, da Comissão de Indústria, Comércio e Serviços.",1.0,0
2343485-77,2024-11-27,"Aprovada a Redação Final, assinada pela Relatora, Dep. Caroline de Toni (PL-SC).",1.0,0
2433060-40,2024-11-27,"Aprovado o Projeto de Decreto Legislativo nº 260, de 2024.",1.0,0
2433060-42,2024-11-27,"Aprovada a Redação Final, assinada pelo Relator, Dep. Ricardo Ayres (REPUBLIC-TO).",1.0,0
2271161-172,2024-11-27,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 658, de 2021, adotada pelo relator da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural.",1.0,2472884
2271161-175,2024-11-27,"Aprovada a Redação Final assinada pelo relator, Dep. Sergio Souza (MDB-PR).",1.0,2472884
480184-125,2024-11-27,"Aprovado o Substitutivo ao Projeto de Lei nº 4.643, de 2020, adotado pelo relator da Comissão de Viação e Transportes,  ressalvado o destaque.",1.0,2472964
480184-129,2024-11-27,Aprovada a Emenda de Plenário nº 1. Sim: 266; Não: 78; Abstenção: 4; Total: 348.,1.0,2472964
480184-131,2024-11-27,"Aprovada a Redação Final assinada pelo relator, Dep. Gilson Marques (NOVO-SC).",1.0,2472964
2471611-9,2024-11-27,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,0
2465942-16,2024-11-27,"Aprovado o requerimento nº 4611/2024,do Sr. Doutor Luizinho, que solicita urgência (art. 155) para o PL 1406/2024.",1.0,0
2429195-22,2024-11-27,"Realizar o encaminhamento do PL-1406/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2429195-23,2024-11-27,"Realizar o encaminhamento do PL-1406/2024 à CDE (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2429195-24,2024-11-27,"Realizar o encaminhamento do PL-1406/2024 à CREDN (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2429195-25,2024-11-27,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4611/2024.,1.0,0
2465942-17,2024-11-27,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1406/2024, por ter sido aprovado o REQ 4611/2024 que está apensado ao primeiro.",1.0,0
559138-237,2024-11-27,Rejeitado o Requerimento. Sim: 113; Não: 268; Total: 381.,0.0,945865
559138-241,2024-11-27,Rejeitado o Requerimento. Sim: 116; Não: 274; Total: 390.,0.0,945865
559138-244,2024-11-27,"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 4.685, de 2012.",1.0,945865
559138-246,2024-11-27,"Aprovada a Redação Final assinada pelo relator, Dep. Carlos Veras (PT-PE).",1.0,945865
2461207-33,2024-11-27,Rejeitado o Requerimento. Sim: 44; Não: 321; Abstenção: 2; Total: 367.,0.0,0
2461207-38,2024-11-27,"Aprovado o Projeto de Lei nº 3.819, de 2024. Sim: 364; Não: 47; Abstenção: 1; Total: 412.",1.0,2472991
2461207-40,2024-11-27,"Aprovada a Redação Final assinada pelo relator, Dep. Augusto Coutinho (REPUBLIC-PE).",1.0,2472991
2421247-43,2024-11-27,"Aprovado o Projeto de Lei 773, de 2024.",1.0,2472994
2421247-45,2024-11-27,"Aprovada a Redação Final assinada pela relatora, Dep. Daiana Santos (PCdoB-RS).",1.0,2472994
2471401-2,2024-11-27,Aprovado.,1.0,0
2403503-37,2024-11-27,Aprovado o Parecer.,1.0,2465467
2419735-23,2024-11-27,Aprovado o Requerimento para Votação Nominal do Requerimento de retirada de pauta,1.0,2451277
2469176-2,2024-11-27,Aprovado.,1.0,0
2470159-2,2024-11-27,Aprovado.,1.0,0
2470594-2,2024-11-27,Aprovado.,1.0,0
2470595-2,2024-11-27,Aprovado.,1.0,0
2470646-2,2024-11-27,Aprovado.,1.0,0
2471535-2,2024-11-27,Aprovado.,1.0,0
2471536-2,2024-11-27,Aprovado.,1.0,0
2471538-2,2024-11-27,Aprovado.,1.0,0
2471539-2,2024-11-27,Aprovado.,1.0,0
2335089-11,2024-11-27,Aprovado.,1.0,2451896
2419735-25,2024-11-27,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  2 votos ""Sim"", 8 votos ""Não"". Quórum de votação: 10 votos.",0.0,2451277
2252591-64,2024-11-27,Aprovado o Parecer.,1.0,2463304
2447693-24,2024-11-27,Aprovado o Parecer.,1.0,2471205
2263594-58,2024-11-27,Aprovado o Parecer.,1.0,2464881
2273693-41,2024-11-27,Aprovado o Parecer.,1.0,2443708
2347052-46,2024-11-27,Aprovado o Parecer.,1.0,2468540
2340395-28,2024-11-27,Aprovado o Parecer.,1.0,2435271
2292317-81,2024-11-27,Aprovado o Parecer.,1.0,2471706
2260787-48,2024-11-27,Aprovado o Parecer.,1.0,2435475
2428122-23,2024-11-27,Aprovado o Parecer.,1.0,2440717
519468-69,2024-11-27,Aprovado o Parecer.,1.0,2455937
2447064-17,2024-11-27,Aprovado o Parecer.,1.0,2459067
2447066-17,2024-11-27,Aprovado o Parecer.,1.0,2467315
2447069-17,2024-11-27,Aprovado o Parecer.,1.0,2459306
2447071-17,2024-11-27,Aprovado o Parecer.,1.0,2467322
2447074-17,2024-11-27,Aprovado o Parecer.,1.0,2470664
2447076-17,2024-11-27,Aprovado o Parecer.,1.0,2459303
2447114-17,2024-11-27,Aprovado o Parecer.,1.0,2459304
2447115-17,2024-11-27,Aprovado o Parecer.,1.0,2470619
2447117-17,2024-11-27,Aprovado o Parecer.,1.0,2459923
2449711-17,2024-11-27,Aprovado o Parecer.,1.0,2463958
2449736-17,2024-11-27,Aprovado o Parecer.,1.0,2457423
2449748-17,2024-11-27,Aprovado o Parecer.,1.0,2461986
2449756-17,2024-11-27,Aprovado o Parecer.,1.0,2461988
2449787-17,2024-11-27,Aprovado o Parecer.,1.0,2459873
2449790-17,2024-11-27,Aprovado o Parecer.,1.0,2457635
2449795-17,2024-11-27,Aprovado o Parecer.,1.0,2459887
2449816-17,2024-11-27,Aprovado o Parecer.,1.0,2457642
2449821-17,2024-11-27,Aprovado o Parecer.,1.0,2458507
2449829-17,2024-11-27,Aprovado o Parecer.,1.0,2471115
2449836-17,2024-11-27,Aprovado o Parecer.,1.0,2463952
2449952-17,2024-11-27,Aprovado o Parecer.,1.0,2461964
2449954-17,2024-11-27,Aprovado o Parecer.,1.0,2459312
2449955-17,2024-11-27,Aprovado o Parecer.,1.0,2470656
2449963-17,2024-11-27,Aprovado o Parecer.,1.0,2459308
2449964-17,2024-11-27,Aprovado o Parecer.,1.0,2463968
2449966-17,2024-11-27,Aprovado o Parecer.,1.0,2469866
2449978-17,2024-11-27,Aprovado o Parecer.,1.0,2456575
2449979-17,2024-11-27,Aprovado o Parecer.,1.0,2459922
2449980-17,2024-11-27,Aprovado o Parecer.,1.0,2459865
2449985-17,2024-11-27,Aprovado o Parecer.,1.0,2470631
2449988-17,2024-11-27,Aprovado o Parecer.,1.0,2459949
2449990-17,2024-11-27,Aprovado o Parecer.,1.0,2457644
2449992-17,2024-11-27,Aprovado o Parecer.,1.0,2458508
2450321-17,2024-11-27,Aprovado o Parecer.,1.0,2470637
2450324-17,2024-11-27,Aprovado o Parecer.,1.0,2471116
2450326-17,2024-11-27,Aprovado o Parecer.,1.0,2459890
2450329-17,2024-11-27,Aprovado o Parecer.,1.0,2470640
2450330-17,2024-11-27,Aprovado o Parecer.,1.0,2459897
2450331-16,2024-11-27,Aprovado o Parecer.,1.0,2470569
2450332-16,2024-11-27,Aprovado o Parecer.,1.0,2461960
2450334-16,2024-11-27,Aprovado o Parecer.,1.0,2459845
2450335-16,2024-11-27,Aprovado o Parecer.,1.0,2457670
2450336-16,2024-11-27,Aprovado o Parecer.,1.0,2457672
2450337-16,2024-11-27,Aprovado o Parecer.,1.0,2459895
2450338-16,2024-11-27,Aprovado o Parecer.,1.0,2459901
2450339-16,2024-11-27,Aprovado o Parecer.,1.0,2459902
2450340-17,2024-11-27,Aprovado o Parecer.,1.0,2457674
2450341-17,2024-11-27,Aprovado o Parecer.,1.0,2457675
2450342-17,2024-11-27,Aprovado o Parecer.,1.0,2457677
2450343-17,2024-11-27,Aprovado o Parecer.,1.0,2459945
2450344-17,2024-11-27,Aprovado o Parecer.,1.0,2459635
2450345-17,2024-11-27,Aprovado o Parecer.,1.0,2459847
2450346-17,2024-11-27,Aprovado o Parecer.,1.0,2460043
2450347-17,2024-11-27,Aprovado o Parecer.,1.0,2463966
2450348-17,2024-11-27,Aprovado o Parecer.,1.0,2469865
2450349-17,2024-11-27,Aprovado o Parecer.,1.0,2469860
2450352-17,2024-11-27,Aprovado o Parecer.,1.0,2469852
2450353-17,2024-11-27,Aprovado o Parecer.,1.0,2470647
2450354-17,2024-11-27,Aprovado o Parecer.,1.0,2459882
2450356-17,2024-11-27,Aprovado o Parecer.,1.0,2461983
2450357-17,2024-11-27,Aprovado o Parecer.,1.0,2470556
2450358-17,2024-11-27,Aprovado o Parecer.,1.0,2463962
2450364-17,2024-11-27,Aprovado o Parecer.,1.0,2459888
2450365-17,2024-11-27,Aprovado o Parecer.,1.0,2459886
2450366-17,2024-11-27,Aprovado o Parecer.,1.0,2460040
2450367-17,2024-11-27,Aprovado o Parecer.,1.0,2470653
2450373-17,2024-11-27,Aprovado o Parecer.,1.0,2470604
2450376-17,2024-11-27,Aprovado o Parecer.,1.0,2469850
2450396-17,2024-11-27,Aprovado o Parecer.,1.0,2459874
2450400-17,2024-11-27,Aprovado o Parecer.,1.0,2459892
2450568-17,2024-11-27,Aprovado o Parecer.,1.0,2459741
2450583-17,2024-11-27,Aprovado o Parecer.,1.0,2461246
2450584-17,2024-11-27,Aprovado o Parecer.,1.0,2460045
2450595-17,2024-11-27,Aprovado o Parecer.,1.0,2459953
2450596-17,2024-11-27,Aprovado o Parecer.,1.0,2470629
2450598-17,2024-11-27,Aprovado o Parecer.,1.0,2460044
2450608-17,2024-11-27,Aprovado o Parecer.,1.0,2459866
2450609-17,2024-11-27,Aprovado o Parecer.,1.0,2459846
2450610-17,2024-11-27,Aprovado o Parecer.,1.0,2470627
2450611-17,2024-11-27,Aprovado o Parecer.,1.0,2461991
2450612-17,2024-11-27,Aprovado o Parecer.,1.0,2459919
2450613-17,2024-11-27,Aprovado o Parecer.,1.0,2463656
2450614-17,2024-11-27,Aprovado o Parecer.,1.0,2463657
2450658-17,2024-11-27,Aprovado o Parecer.,1.0,2461970
2450659-17,2024-11-27,Aprovado o Parecer.,1.0,2470658
2450662-17,2024-11-27,Aprovado o Parecer.,1.0,2459302
2450667-17,2024-11-27,Aprovado o Parecer.,1.0,2470616
2450668-17,2024-11-27,Aprovado o Parecer.,1.0,2461248
2450669-17,2024-11-27,Aprovado o Parecer.,1.0,2459905
2450670-17,2024-11-27,Aprovado o Parecer.,1.0,2461250
2450671-17,2024-11-27,Aprovado o Parecer.,1.0,2468455
2450677-17,2024-11-27,Aprovado o Parecer.,1.0,2469367
2450678-17,2024-11-27,Aprovado o Parecer.,1.0,2467291
2450681-17,2024-11-27,Aprovado o Parecer.,1.0,2469352
2450682-17,2024-11-27,Aprovado o Parecer.,1.0,2467878
2450683-17,2024-11-27,Aprovado o Parecer.,1.0,2469365
2450693-17,2024-11-27,Aprovado o Parecer.,1.0,2470551
2450694-17,2024-11-27,Aprovado o Parecer.,1.0,2466488
2450696-17,2024-11-27,Aprovado o Parecer.,1.0,2469370
2450697-17,2024-11-27,Aprovado o Parecer.,1.0,2469374
2450702-17,2024-11-27,Aprovado o Parecer.,1.0,2470615
2450703-17,2024-11-27,Aprovado o Parecer.,1.0,2469379
2450819-17,2024-11-27,Aprovado o Parecer.,1.0,2469948
2450822-17,2024-11-27,Aprovado o Parecer.,1.0,2468475
2450825-17,2024-11-27,Aprovado o Parecer.,1.0,2469333
2450831-17,2024-11-27,Aprovado o Parecer.,1.0,2465925
2450870-17,2024-11-27,Aprovado o Parecer.,1.0,2468450
2450882-17,2024-11-27,Aprovado o Parecer.,1.0,2467775
2450885-17,2024-11-27,Aprovado o Parecer.,1.0,2467781
2450936-17,2024-11-27,Aprovado o Parecer.,1.0,2465907
2450949-17,2024-11-27,Aprovado o Parecer.,1.0,2470510
2450952-17,2024-11-27,Aprovado o Parecer.,1.0,2467871
2450957-17,2024-11-27,Aprovado o Parecer.,1.0,2469341
2450962-17,2024-11-27,Aprovado o Parecer.,1.0,2467166
2450967-17,2024-11-27,Aprovado o Parecer.,1.0,2467866
2451017-17,2024-11-27,Aprovado o Parecer.,1.0,2467870
2451096-17,2024-11-27,Aprovado o Parecer.,1.0,2466192
2451102-17,2024-11-27,Aprovado o Parecer.,1.0,2467869
2451106-17,2024-11-27,Aprovado o Parecer.,1.0,2467874
2451115-17,2024-11-27,Aprovado o Parecer.,1.0,2468478
2451120-17,2024-11-27,Aprovado o Parecer.,1.0,2467876
2451141-17,2024-11-27,Aprovado o Parecer.,1.0,2466195
2451150-17,2024-11-27,Aprovado o Parecer.,1.0,2471118
2451174-17,2024-11-27,Aprovado o Parecer.,1.0,2467771
2451260-17,2024-11-27,Aprovado o Parecer.,1.0,2467747
2451262-17,2024-11-27,Aprovado o Parecer.,1.0,2467170
2451264-17,2024-11-27,Aprovado o Parecer.,1.0,2466196
2451267-17,2024-11-27,Aprovado o Parecer.,1.0,2466194
2451269-17,2024-11-27,Aprovado o Parecer.,1.0,2470505
2451273-18,2024-11-27,Aprovado o Parecer.,1.0,2459913
2454987-17,2024-11-27,Aprovado o Parecer.,1.0,2469335
2454991-17,2024-11-27,Aprovado o Parecer.,1.0,2471255
2455006-17,2024-11-27,Aprovado o Parecer.,1.0,2467889
2455008-17,2024-11-27,Aprovado o Parecer.,1.0,2468453
2455012-17,2024-11-27,Aprovado o Parecer.,1.0,2468461
2455016-17,2024-11-27,Aprovado o Parecer.,1.0,2468466
2455027-17,2024-11-27,Aprovado o Parecer.,1.0,2469388
2455086-17,2024-11-27,Aprovado o Parecer.,1.0,2469392
2455089-17,2024-11-27,Aprovado o Parecer.,1.0,2471266
2455094-17,2024-11-27,Aprovado o Parecer.,1.0,2469394
2455095-17,2024-11-27,Aprovado o Parecer.,1.0,2471268
2455099-17,2024-11-27,Aprovado o Parecer.,1.0,2469553
2455102-17,2024-11-27,Aprovado o Parecer.,1.0,2469555
2455103-17,2024-11-27,Aprovado o Parecer.,1.0,2469558
2455105-17,2024-11-27,Aprovado o Parecer.,1.0,2469559
2455106-17,2024-11-27,Aprovado o Parecer.,1.0,2469871
2455110-17,2024-11-27,Aprovado o Parecer.,1.0,2469561
2455155-17,2024-11-27,Aprovado o Parecer.,1.0,2469873
2455168-17,2024-11-27,Aprovado o Parecer.,1.0,2469876
2455179-17,2024-11-27,Aprovado o Parecer.,1.0,2469878
2455199-17,2024-11-27,Aprovado o Parecer.,1.0,2469884
2455207-17,2024-11-27,Aprovado o Parecer.,1.0,2470517
2455218-17,2024-11-27,Aprovado o Parecer.,1.0,2467687
2455224-17,2024-11-27,Aprovado o Parecer.,1.0,2467689
2455232-17,2024-11-27,Aprovado o Parecer.,1.0,2466706
2455284-17,2024-11-27,Aprovado o Parecer.,1.0,2467297
2455364-17,2024-11-27,Aprovado o Parecer.,1.0,2467737
2455433-17,2024-11-27,Aprovado o Parecer.,1.0,2467887
2455437-17,2024-11-27,Aprovado o Parecer.,1.0,2468430
2455448-17,2024-11-27,Aprovado o Parecer.,1.0,2471259
2455450-17,2024-11-27,Aprovado o Parecer.,1.0,2467890
2455455-17,2024-11-27,Aprovado o Parecer.,1.0,2470515
2455467-17,2024-11-27,Aprovado o Parecer.,1.0,2470513
2455505-17,2024-11-27,Aprovado o Parecer.,1.0,2470508
2455756-17,2024-11-27,Aprovado o Parecer.,1.0,2467884
2455769-17,2024-11-27,Aprovado o Parecer.,1.0,2467883
2455776-17,2024-11-27,Aprovado o Parecer.,1.0,2470550
2455779-17,2024-11-27,Aprovado o Parecer.,1.0,2470547
2455782-17,2024-11-27,Aprovado o Parecer.,1.0,2470915
2455818-17,2024-11-27,Aprovado o Parecer.,1.0,2467882
2455829-17,2024-11-27,Aprovado o Parecer.,1.0,2470916
2455832-17,2024-11-27,Aprovado o Parecer.,1.0,2470917
2455838-17,2024-11-27,Aprovado o Parecer.,1.0,2470516
2455846-17,2024-11-27,Aprovado o Parecer.,1.0,2470525
2455853-17,2024-11-27,Aprovado o Parecer.,1.0,2467774
2455856-17,2024-11-27,Aprovado o Parecer.,1.0,2467893
2455863-17,2024-11-27,Aprovado o Parecer.,1.0,2470919
2455867-17,2024-11-27,Aprovado o Parecer.,1.0,2471121
2455870-17,2024-11-27,Aprovado o Parecer.,1.0,2468432
2455871-17,2024-11-27,Aprovado o Parecer.,1.0,2470504
2455872-17,2024-11-27,Aprovado o Parecer.,1.0,2470543
2455873-17,2024-11-27,Aprovado o Parecer.,1.0,2470923
2455879-17,2024-11-27,Aprovado o Parecer.,1.0,2470512
2455883-17,2024-11-27,Aprovado o Parecer.,1.0,2468472
2455889-17,2024-11-27,Aprovado o Parecer.,1.0,2470925
2455925-17,2024-11-27,Aprovado o Parecer.,1.0,2471258
2455930-17,2024-11-27,Aprovado o Parecer.,1.0,2467785
2455931-17,2024-11-27,Aprovado o Parecer.,1.0,2467867
2455934-17,2024-11-27,Aprovado o Parecer.,1.0,2467746
2455944-17,2024-11-27,Aprovado o Parecer.,1.0,2467779
2455951-17,2024-11-27,Aprovado o Parecer.,1.0,2467744
2455954-17,2024-11-27,Aprovado o Parecer.,1.0,2471265
2455957-17,2024-11-27,Aprovado o Parecer.,1.0,2467739
2455978-17,2024-11-27,Aprovado o Parecer.,1.0,2469362
2455981-17,2024-11-27,Aprovado o Parecer.,1.0,2469371
2455986-17,2024-11-27,Aprovado o Parecer.,1.0,2470565
2455989-17,2024-11-27,Aprovado o Parecer.,1.0,2470593
2456573-17,2024-11-27,Aprovado o Parecer.,1.0,2464098
